p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MED6	1.04004014585787e-06	0.24355278215714	0.414	0.285	0.0192958648261011
PHRF1	1.04676000851148e-06	-0.140564503533716	0.12	0.222	0.0194205384379135
MTCH1	1.0690812516882e-06	0.232950679309686	0.889	0.83	0.0198346644625711
ZSWIM9	1.0841576182622e-06	-0.0882737014106184	0.042	0.108	0.0201143762916186
FBXO44	1.08488543318745e-06	-0.14390190632303	0.151	0.264	0.0201278794419268
AC023043.1	1.08592155492583e-06	0.226059757981836	0.276	0.149	0.020147102608539
VMA21	1.08675383211016e-06	0.249714578691711	0.432	0.302	0.0201625438471398
MED24	1.0929361388754e-06	-0.136611152113698	0.147	0.26	0.0202772441845553
FOXA2	1.1000903787564e-06	-0.191980354210485	0.285	0.424	0.0204099767970675
GTF3C6	1.1082089717967e-06	-0.207592910441147	0.374	0.51	0.0205606010537441
ZSWIM7	1.10835089069896e-06	-0.168583836118562	0.31	0.458	0.0205632340751377
MRPL41	1.11789317897126e-06	-0.195531172627084	0.844	0.917	0.0207402721494537
MKI67	1.11917798843807e-06	-0.330561044498459	0.048	0.118	0.0207641092194916
CAV1	1.12829154669357e-06	-0.213038429299849	0.068	0.146	0.0209331930658058
PARG	1.12888527637374e-06	-0.134217684464851	0.112	0.212	0.0209442085325619
SGSM2	1.1383791108062e-06	-0.11482027657899	0.103	0.201	0.0211203476427875
WDFY3	1.13937472292351e-06	-0.116375901309688	0.078	0.163	0.0211388192343999
MRPS12	1.13947722643914e-06	0.279286416263707	0.769	0.733	0.0211407209821253
POLDIP2	1.14878624700549e-06	-0.157527102075812	0.337	0.493	0.0213134312406928
CCAR1	1.14903136466876e-06	-0.159636042078906	0.244	0.382	0.0213179789086996
COL17A1	1.15226802550904e-06	-0.437542973142044	0.247	0.351	0.0213780286772692
THUMPD3-AS1	1.15671089578876e-06	0.242699840199799	0.402	0.264	0.0214604572495689
POLDIP3	1.15973002086697e-06	-0.145614557287315	0.188	0.312	0.0215164710771449
LRRC8E	1.17033547581227e-06	-0.0917721533027428	0.05	0.122	0.0217132340827451
FAM120A	1.18303737983355e-06	-0.231178560713041	0.482	0.608	0.0219488925080518
SNHG15	1.18672972269211e-06	0.263150912420879	0.551	0.41	0.0220173965451068
TMEM234	1.18956679287536e-06	-0.111384425959863	0.062	0.139	0.0220700327082165
SKP1	1.209842641619e-06	0.195945299451118	0.984	0.983	0.0224462105299573
MEAF6	1.21865916454249e-06	0.273644513617129	0.552	0.438	0.0226097834797568
WDR37	1.22015228543807e-06	-0.098602051883481	0.063	0.142	0.0226374853517324
PTBP2	1.22176527694632e-06	-0.109139285272831	0.068	0.149	0.0226674111831851
HSPA14.1	1.2258528192741e-06	0.223866336569739	0.334	0.201	0.0227432473559924
AL121944.1	1.24424063962331e-06	0.208771449081036	0.238	0.115	0.0230843965869312
CHCHD1	1.24456591489051e-06	-0.190175857363737	0.624	0.778	0.0230904314189636
LCLAT1	1.25754155736172e-06	-0.113769919449692	0.073	0.156	0.0233311685137319
THOC6	1.26111354420909e-06	0.213934575178545	0.419	0.274	0.0233974395857112
EBPL	1.2619820051726e-06	0.257248722066693	0.812	0.715	0.0234135521419673
ZBTB24	1.26225688253788e-06	-0.117825013139053	0.095	0.188	0.0234186519417253
KAT6B	1.26673031342637e-06	-0.134893421862548	0.185	0.309	0.0235016475049995
FCHSD2	1.27084070884033e-06	-0.0939518433363214	0.042	0.108	0.0235779076711146
TCAIM	1.27115219697031e-06	0.168015781510397	0.182	0.069	0.0235836867103901
CREB5	1.28201009537299e-06	-0.0884637267558382	0.055	0.128	0.0237851332994551
WRN	1.2860381569536e-06	-0.13646527061897	0.096	0.188	0.0238598659259602
ZFP91	1.29507958435735e-06	-0.140302203822115	0.156	0.271	0.0240276115285819
USP3	1.29871659139112e-06	0.251169901342387	0.515	0.378	0.0240950889200795
RRAGC	1.30196652934793e-06	0.206538265550126	0.268	0.139	0.0241553850189922
CRELD2	1.30255138872913e-06	-0.196353886757792	0.306	0.441	0.0241662359150916
ACAT2	1.30647908122581e-06	-0.497031102438555	0.317	0.417	0.0242391063939824
DRAM1	1.30739645634441e-06	-0.130573084698576	0.122	0.226	0.0242561264545578
SRP72	1.31065269938202e-06	0.268932884297806	0.66	0.566	0.0243165395316346
TMEM218	1.31190680449405e-06	-0.15834637600338	0.123	0.222	0.0243398069437781
TES	1.31451981916667e-06	0.224059921949552	0.392	0.253	0.0243882862049993
DBNDD1	1.32261329462015e-06	-0.11978652947234	0.121	0.226	0.0245384444550877
REST	1.32470470614123e-06	-0.147027768059037	0.254	0.392	0.0245772464130382
NOTCH3	1.33007858424348e-06	-0.0975367331350944	0.055	0.128	0.0246769479734693
POLR2F	1.33434148700587e-06	-0.188942221050802	0.641	0.757	0.0247560376084199
TSEN34	1.34207980209397e-06	0.273615471314746	0.611	0.524	0.0248996065682494
MID1	1.34650016941261e-06	-0.105286959777224	0.062	0.139	0.0249816176431121
RAB20	1.36367963467685e-06	0.238225591571551	0.494	0.361	0.0253003482621595
TMEM63B	1.36658865967477e-06	-0.150783123057889	0.254	0.392	0.025354319402946
NDUFA5	1.38451603031299e-06	-0.164792635885814	0.494	0.663	0.0256869259103969
CASP4	1.39249241431164e-06	0.27360933086737	0.561	0.465	0.0258349117627239
MUM1	1.39484231796785e-06	-0.154893965661542	0.194	0.316	0.0258785095252576
YTHDF3-AS1	1.3959383118074e-06	-0.0954304769099528	0.053	0.125	0.0258988434989626
AC004982.2	1.42980320697025e-06	-0.087097910766165	0.044	0.111	0.026527138898919
CCK	1.43348014696967e-06	-0.076691370310483	0.475	0.295	0.0265953571667283
HDAC8	1.44446975412612e-06	-0.12805414545594	0.105	0.201	0.0267992473483019
GATAD2B	1.45018935985212e-06	-0.134850401927226	0.111	0.208	0.0269053631933363
STXBP3	1.45576277549984e-06	0.213507820364968	0.348	0.212	0.0270087667738486
ELL2	1.47674166176903e-06	-0.161981928202422	0.153	0.264	0.0273979880508009
H1F0	1.48500582363271e-06	0.32299359947085	0.692	0.59	0.0275513130458578
KIAA1958	1.52347946964146e-06	-0.0913624519441898	0.055	0.128	0.028265114600258
C6orf48	1.52572992583594e-06	0.295250969806504	0.644	0.559	0.0283068673140342
VPS37D	1.53744294188047e-06	0.159555632960172	0.157	0.052	0.0285241789007084
GNG10	1.54875649029552e-06	-0.099280874037698	0.055	0.128	0.0287340791644528
WWP2	1.54951531909622e-06	-0.131550297459151	0.11	0.208	0.0287481577151921
CBLC	1.55138847555365e-06	0.263419842606667	0.591	0.472	0.0287829103869468
COPRS	1.55341473408355e-06	0.250105251034913	0.456	0.323	0.0288205035614521
TCP1	1.57324490334084e-06	-0.217703470689741	0.384	0.514	0.0291884126916825
FGFR1OP2	1.57406581229874e-06	0.252562354632899	0.448	0.319	0.0292036430155785
FITM2	1.57610710074508e-06	-0.0983432480203053	0.053	0.125	0.0292415150401234
MED12	1.57778558590568e-06	-0.104525983983151	0.051	0.122	0.0292726559753081
PPARD	1.58088790536148e-06	-0.126855113141973	0.078	0.163	0.0293302133081715
BTBD2	1.59270944259928e-06	-0.141263778027462	0.199	0.326	0.0295495382885445
F8A1	1.59786506555118e-06	-0.117801884315844	0.081	0.167	0.0296451905611711
RPRD1A	1.59946618233213e-06	-0.139953964327763	0.198	0.323	0.029674896080808
THOC7	1.60312598680108e-06	0.244521278198024	0.68	0.576	0.0297427964331205
FAM3C	1.61585118152304e-06	0.307288763550668	0.676	0.604	0.0299788869707969
DCTN6	1.6242173557296e-06	0.246452409929106	0.558	0.441	0.0301341046008512
SHANK2	1.64122961954681e-06	-0.0952144870950287	0.058	0.132	0.030449733131452
PPP1R9A	1.65457531196719e-06	-0.179303278367546	0.164	0.274	0.0306973357629272
C1orf21	1.69479897891987e-06	0.235429800784709	0.446	0.319	0.0314436054559003
UBE3B	1.71016071368375e-06	-0.135680445693295	0.127	0.229	0.0317286117209747
PTBP1	1.7129276081352e-06	-0.196854015662333	0.435	0.587	0.0317799459137324
TXNDC5	1.7292869383006e-06	-0.0898374118304994	0.047	0.115	0.032083460566291
PPIG	1.7372983882566e-06	0.255664148396621	0.772	0.701	0.0322320969973248
NDUFA12	1.73832878521292e-06	-0.209530375242913	0.799	0.892	0.0322512139520553
POLR3K	1.74342998300318e-06	0.234352144862559	0.552	0.42	0.0323458564746579
NEO1	1.74604676319937e-06	-0.139374046707011	0.102	0.194	0.0323944055976378
ABI2	1.74860581788622e-06	-0.166080181746274	0.206	0.33	0.032441883739243
TNRC6A	1.7501308899964e-06	-0.140870130767218	0.19	0.312	0.0324701784021033
BMP4	1.76801554006687e-06	0.267226788356427	0.635	0.503	0.0328019923148607
TUBGCP6	1.77321116832503e-06	-0.114581370341079	0.063	0.139	0.0328983868059343
USP54	1.78784789646523e-06	0.182040359358513	0.216	0.097	0.0331699420231195
EDC3	1.81807047165392e-06	-0.114437473529612	0.091	0.181	0.0337306614605952
HPCAL1	1.84027192439238e-06	-0.229625848487337	0.442	0.566	0.0341425650132519
XXYLT1	1.84674635056464e-06	-0.090020955384845	0.051	0.122	0.0342626850420258
TNFAIP3	1.85127281868063e-06	-0.10311793068651	0.045	0.111	0.0343466646049816
ZNF581	1.85176171565652e-06	0.219683944081921	0.423	0.281	0.0343557351105755
CCPG1	1.85289771128311e-06	-0.206473178121247	0.398	0.538	0.0343768112374355
PHYKPL	1.85807917646156e-06	0.24607882245661	0.409	0.278	0.0344729429608913
NMT1	1.85843314766673e-06	-0.181557654300575	0.358	0.503	0.0344795101886609
SUZ12	1.86218753823074e-06	-0.17397321584838	0.427	0.58	0.0345491653967949
CDK16	1.86998155831285e-06	-0.155532190757282	0.204	0.326	0.0346937678513783
TOR3A	1.87182390726707e-06	0.216803112828431	0.311	0.184	0.0347279489515259
MEA1	1.88013032425407e-06	0.236282512281468	0.466	0.337	0.0348820579058858
ASMTL	1.89003194431169e-06	-0.180520576342147	0.228	0.354	0.0350657626628147
FGFR3	1.89873789827055e-06	-0.102404451244103	0.065	0.142	0.0352272842266135
DYNC1I2	1.90979872537979e-06	-0.22114724443158	0.49	0.604	0.0354324957519712
ZNF419	1.92437533370876e-06	0.146471777235741	0.131	0.035	0.0357029355662987
GAN	1.93472566124254e-06	0.233558647400262	0.298	0.17	0.0358949651930328
ANKRD27	1.93579530618117e-06	-0.0981178791815786	0.056	0.128	0.0359148103155792
GPRC5B	1.93727193457371e-06	-0.144034075719017	0.174	0.292	0.0359422062021461
SIM2	1.93821385831495e-06	-0.136503289304003	0.107	0.201	0.0359596817133172
MVD	1.95838546274961e-06	0.234124311244919	0.52	0.368	0.0363339254903936
EMC9	1.96594617065716e-06	-0.138645556723655	0.182	0.302	0.0364741993042022
B4GALT7	1.97097089102961e-06	-0.148475288288387	0.186	0.306	0.0365674229412724
TNRC18	1.9801557347793e-06	-0.138211341078045	0.161	0.274	0.0367378293473603
PLBD2	1.98746168383235e-06	-0.0967355975549386	0.058	0.132	0.0368733766201415
PICALM	2.0035354189836e-06	-0.129485356191141	0.224	0.358	0.0371715926284028
SEC61G	2.00481380971024e-06	-0.166316173886909	0.934	0.972	0.037195310611554
NMD3	2.00695444048767e-06	0.18969150862782	0.354	0.212	0.0372350257343678
D2HGDH	2.01265462478352e-06	-0.165449908673389	0.206	0.326	0.0373407812536087
FUBP1	2.01339537676974e-06	-0.158979297332616	0.207	0.33	0.0373545244252091
CABLES1	2.01466370232808e-06	-0.155663565800936	0.115	0.212	0.037378055669293
PES1	2.02148473697673e-06	-0.113977568339098	0.105	0.201	0.0375046063251292
EPHA2	2.02290455882507e-06	0.237209136460864	0.397	0.257	0.0375309482798815
LIN7B	2.0297411142772e-06	0.164942947460773	0.179	0.069	0.0376577868931849
RUVBL2	2.03202171722276e-06	-0.18432678166705	0.3	0.434	0.0377000989196339
RNF216	2.06370541685554e-06	-0.143119033302963	0.156	0.267	0.0382879265989208
TMEM219	2.08811109662977e-06	0.245192879116924	0.87	0.875	0.0387407251757722
ZNF407	2.09243428602822e-06	-0.117801884315844	0.079	0.163	0.0388209333086816
SLC35E2B	2.09244314416781e-06	-0.105373871734893	0.067	0.146	0.0388210976537454
RBM42	2.10722546228024e-06	0.259156173666538	0.524	0.406	0.0390953540016852
ARID2	2.13079205317451e-06	-0.138505726818928	0.13	0.233	0.0395325849625466
SGSH	2.15475526650408e-06	-0.093897342989113	0.052	0.122	0.0399771744594502
TMEM168	2.15533577436969e-06	-0.131417957763033	0.119	0.219	0.0399879446218808
IMMT	2.16892843212184e-06	-0.210147006622916	0.417	0.552	0.0402401292011565
ZBTB10	2.17669063087077e-06	-0.0996331583620338	0.054	0.125	0.0403841412745454
AGFG2	2.19169374225882e-06	-0.114205497209039	0.096	0.188	0.0406624940001278
NAT14	2.19478938842937e-06	-0.140192009424622	0.161	0.274	0.0407199275235301
LSM7	2.20720712921016e-06	0.200086593279273	0.921	0.927	0.0409503138682361
SDHAF4	2.21731478249645e-06	-0.122226950196728	0.124	0.226	0.0411378411596566
AMMECR1	2.21770619497345e-06	-0.0896369187926359	0.049	0.118	0.0411451030353423
PSMF1	2.23223465188561e-06	0.216635947882688	0.547	0.406	0.0414146494964337
SLC37A1	2.25240067561886e-06	0.21958060224937	0.369	0.233	0.0417887897347567
FBXL12	2.27720867554091e-06	0.180621713412742	0.248	0.125	0.0422490525573106
HKDC1	2.30861175372431e-06	0.209285534503113	0.242	0.122	0.0428316738668472
DPP7	2.32693543388696e-06	0.23372621014888	0.758	0.649	0.0431716331049049
PIP4P1	2.33053764681273e-06	0.233127747222481	0.429	0.302	0.0432384649613166
STAT1	2.33217525983426e-06	-0.145836961838891	0.173	0.288	0.0432688475957051
MIR200CHG	2.33514423405251e-06	-0.112450297926982	0.086	0.174	0.0433239309743761
DHX32	2.33619458282379e-06	-0.18353762788328	0.285	0.417	0.0433434180951298
MFN2	2.34329570523052e-06	-0.143695438757415	0.128	0.229	0.0434751652191419
KIF1C	2.42727478770508e-06	-0.175263243392383	0.225	0.347	0.0450332291362923
LYRM9	2.42795239416614e-06	-0.106441577718716	0.061	0.135	0.0450458007689643
PRIM1	2.45885071568177e-06	-0.100102583917501	0.065	0.142	0.0456190573280439
CRB3	2.47122112180701e-06	0.261221315556022	0.577	0.455	0.0458485654728855
HRASLS2	2.47504435310185e-06	0.214152544512266	0.189	0.08	0.0459194978830986
SH2B1	2.48907027524093e-06	-0.135952116406797	0.11	0.205	0.046179720816545
SOX9	2.49497437114635e-06	-0.326076813068515	0.495	0.618	0.0462892595078783
CAMTA2	2.49551122706417e-06	-0.113977568339098	0.106	0.201	0.0462992197957215
DENND6A	2.49679777570298e-06	-0.100331556635129	0.063	0.139	0.0463230891326174
CKS1B	2.51127895181879e-06	0.170779529694904	0.653	0.497	0.0465917583930941
OSTM1	2.57541373286476e-06	-0.0923965314408337	0.041	0.104	0.04778165098584
NLRX1	2.58606316891453e-06	-0.0823507227700165	0.039	0.101	0.0479792299728713
NTAN1	2.58972175437389e-06	0.239770476333526	0.434	0.302	0.0480471077088987
SSR2	2.61183049893762e-06	0.210694556962855	0.969	0.972	0.0484572912467896
HOOK2	2.61225615255459e-06	-0.195313586094668	0.594	0.722	0.0484651883983453
S100P	2.63001145028468e-06	-0.334984884635705	0.97	0.854	0.0487946024371316
RAD50	2.63170691471126e-06	-0.106355380286585	0.077	0.16	0.048826058388638
H3F3B	2.63581257319129e-06	0.201893215201792	1	1	0.0489022306704181
NFX1	2.66922878369668e-06	-0.110918610404741	0.106	0.201	0.0495222016239246
PIGQ	2.67286843467664e-06	-0.168046823024422	0.171	0.281	0.0495897280685557
PITRM1	2.67314942613784e-06	-0.128857519887336	0.107	0.201	0.0495949413031353
CBX3	2.68851793177856e-06	-0.212187328859561	0.71	0.802	0.0498800731882876
SLC38A6	2.71056772106504e-06	-0.105286959777224	0.063	0.139	0.0502891629289197
TFCP2	2.71549103745371e-06	-0.122012052537488	0.1	0.191	0.0503805052178787
AKAP9	2.71625391712368e-06	-0.263409659602172	0.588	0.719	0.0503946589243956
STAM2	2.72170765164833e-06	-0.162840305106077	0.191	0.306	0.0504958420610315
NDUFB6	2.74895832020438e-06	-0.206376110345361	0.424	0.545	0.0510014237147519
UBXN1	2.75517123273061e-06	0.237157164725852	0.903	0.868	0.051116691880851
ZNF354A	2.75951955392353e-06	-0.108891888369046	0.099	0.191	0.0511973662839432
TMEM245	2.76973328903041e-06	-0.18880577650019	0.24	0.361	0.0513868617113811
ZNF780B	2.77438266132987e-06	-0.0888546699204485	0.052	0.122	0.051473121515653
ERCC2	2.78532255467093e-06	-0.125230668162467	0.117	0.215	0.0516760893568097
TSHZ1	2.78803474555972e-06	-0.113388758274188	0.057	0.128	0.0517264086343695
ORC2	2.81057924275581e-06	-0.142691159266388	0.134	0.236	0.0521446766908486
LYPLA1	2.81421725211908e-06	0.256059195195484	0.631	0.524	0.0522121726785654
SLC16A4	2.81713075968371e-06	-0.103458359568339	0.055	0.125	0.0522662269844118
MOGS	2.85167080665538e-06	-0.18353762788328	0.288	0.42	0.0529070484758773
ATP1B1	2.89594483087132e-06	-0.192646690553013	0.977	0.986	0.0537284644471557
NCLN	2.90673324451558e-06	-0.146128103350679	0.241	0.372	0.0539286218854975
IMPA2	2.92627479395097e-06	-0.262159077167913	0.696	0.778	0.0542911762521724
GPX3	2.92875755886898e-06	-0.0859230776060556	0.041	0.104	0.0543372389896962
HMGCL	2.93097956365056e-06	0.262251155357102	0.62	0.538	0.0543784638444088
MRPL57	2.93139382329283e-06	0.250557366981948	0.87	0.882	0.0543861496035518
BABAM2	2.9330223196182e-06	-0.140720214369677	0.223	0.351	0.0544163630958764
MEF2A	2.95059724262932e-06	-0.15350714731634	0.224	0.347	0.0547424306425018
TRAK2	2.97513943596513e-06	-0.10977274084432	0.073	0.153	0.0551977619554611
ACADM	2.99834964053448e-06	-0.184767740090056	0.28	0.41	0.0556283808808361
KLF11	3.02910173055887e-06	-0.102713016113398	0.077	0.16	0.0561989244070587
ZNF598	3.038577025969e-06	0.228513161907548	0.368	0.24	0.0563747195628029
GEMIN4	3.0543280654716e-06	-0.117577195134153	0.107	0.201	0.0566669485986946
PRPF4B	3.05564181813608e-06	-0.177511571203286	0.561	0.708	0.0566913226518788
PTGER2	3.05741117248301e-06	-0.122786747105211	0.112	0.208	0.0567241494830773
GINM1	3.06932549647886e-06	-0.167210170503963	0.285	0.417	0.0569451959361724
TUBG2	3.06986361347761e-06	-0.103180608414101	0.075	0.156	0.0569551796208501
HES2	3.07268146387398e-06	0.149645647559605	0.138	0.042	0.057007459199254
RNASEH2A	3.0991990032539e-06	-0.0868946479149647	0.04	0.101	0.0574994391073695
PAIP2	3.13192907301656e-06	0.274899134866073	0.654	0.566	0.0581066800916763
TNS3	3.13205617701502e-06	-0.150743342022785	0.111	0.205	0.0581090382521597
LIMK1	3.13562012354117e-06	-0.101595597467568	0.068	0.146	0.0581751601520593
RPP38	3.15742651808427e-06	0.230565642943173	0.439	0.309	0.0585797341900175
TMC6	3.1670960298736e-06	0.230363155625751	0.473	0.344	0.0587591326422448
TMEM127	3.19784028458099e-06	-0.12791441035574	0.123	0.222	0.0593295307998312
OCIAD1	3.22833017311981e-06	-0.175174275024372	0.646	0.778	0.0598952097018918
AIDA	3.22872170445313e-06	-0.148981222010796	0.231	0.361	0.0599024737827189
KLK6	3.22918992534899e-06	-0.296787047994773	0.307	0.427	0.0599111606849998
AKT2	3.27328898516179e-06	-0.140939645922435	0.159	0.267	0.0607293305417066
FAM50B	3.27338904912689e-06	0.266178045610191	0.452	0.333	0.0607311870284513
MTIF3	3.28092454814152e-06	0.25163027763913	0.64	0.528	0.0608709931416696
PTPRA	3.29621895717567e-06	-0.186900725330876	0.284	0.413	0.0611547503124802
PSD4	3.31167676982355e-06	-0.132974207719324	0.129	0.229	0.0614415391105364
PIH1D1	3.31840453068216e-06	-0.175696790586122	0.528	0.66	0.0615663592577462
ELP2	3.345001410469e-06	0.218226080691969	0.403	0.271	0.0620598111684313
GJB1	3.37815983488954e-06	-0.126477732071299	0.198	0.323	0.0626749994167056
IMPACT	3.3802224566615e-06	-0.16531914620566	0.243	0.368	0.0627132672384408
MTHFD2	3.3889408043413e-06	0.271712016423232	0.478	0.354	0.0628750187429441
RAB11B	3.40065163019482e-06	-0.164363557869502	0.398	0.552	0.0630922896950045
HIF1AN	3.41828005551233e-06	-0.117577195134153	0.107	0.201	0.0634193498699203
CHMP1A	3.42311074657519e-06	0.240023070637456	0.536	0.42	0.0635089736812095
REPS2	3.43794979347341e-06	-0.118148034076586	0.115	0.212	0.0637842825183121
CCNDBP1	3.44511846513176e-06	0.250242408078326	0.513	0.389	0.0639172828835895
C9orf72	3.44894684263988e-06	-0.104031512856909	0.089	0.177	0.0639883107714978
HIST2H2BE	3.45963174168599e-06	0.131202534700861	0.107	0.021	0.0641865477035001
CLNS1A	3.51085166945461e-06	0.227543231982491	0.742	0.653	0.0651368310233913
ACVR1B	3.54471066888178e-06	-0.120604152073362	0.118	0.215	0.0657650170397637
XRCC5	3.54663488051618e-06	-0.196658908774122	0.726	0.826	0.0658007169382167
RABGGTA	3.5933153906148e-06	-0.136611152113698	0.15	0.257	0.0666667804420765
SLC45A4	3.59983719519521e-06	-0.134910389854608	0.119	0.215	0.0667877794824568
CHCHD3	3.62768974882252e-06	-0.203461548113962	0.401	0.531	0.0673045279099042
ZNF766	3.65148647306332e-06	0.188944654987544	0.249	0.128	0.0677460285347438
SH3BGRL2	3.68428694329964e-06	-0.181746521573691	0.337	0.479	0.0683545756590382
METTL27	3.75215217799709e-06	0.226528418105929	0.34	0.212	0.06961367935838
UEVLD	3.76008276524758e-06	-0.100102583917501	0.064	0.139	0.0697608155436383
AKAP13	3.76228138115458e-06	0.261678558633949	0.627	0.514	0.0698016064645609
